class	class_label	synonyms	GARD	NCIT	OMIM	DOID	Orphanet	is_gard_rare	is_mondo_rare	is_rare	is_leaf
MONDO:0042490	neutropenia, severe congenital, 1, autosomal dominant	neutropenia, severe congenital, 1, autosomal dominant; SCN1|SCN1|neutropenia, severe congenital, 1, autosomal dominant			OMIM:202700			False	True	True	True
MONDO:0020410	aorto-right ventricular tunnel						Orphanet:99070	False	True	True	True
MONDO:0004396	cervical spinal canal and spinal cord meningioma	cervical intraspinal meningioma|meningioma of the cervical spinal canal and spinal cord|meningioma of cervical spinal canal and spinal cord		NCIT:C5296		DOID:7915		False	True	True	True
MONDO:0009484	primary ciliary dyskinesia 1	PCD|immotile cilia syndrome|ciliary dyskinesia, primary, 1|Kartagener syndrome|ciliary dyskinesia, primary, 1; CILD1|DNAI1 primary ciliary dyskinesia|dextrocardia, bronchiectasis, and sinusitis|ciliary dyskinesia, primary, 1, with or without situs inversus|Polynesian bronchiectasis|primary ciliary dyskinesia caused by mutation in DNAI1|primary ciliary dyskinesia type 1|CILD1|primary ciliary dyskinesia 1 with or without situs inversus|Siewert syndrome|ciliary dyskinesia, primary, type 1			OMIM:244400	DOID:0110594	Orphanet:98861	False	True	True	True
MONDO:0012419	age related macular degeneration 7	macular Degeneration, age-related, type 7|macular Degeneration, age-related, neovascular type, susceptibility to|age-related macular degeneration caused by mutation in HTRA1|macular degeneration, age-related, 7; ARMD7|macular Degeneration, age-related, wet type, susceptibility to|age related macular degeneration type 7|ARMD7|HTRA1 age-related macular degeneration|macular degeneration, age-related, 7			OMIM:610149	DOID:0110019		False	True	True	True
MONDO:0010842	multiple cutaneous and mucosal venous malformations	VMCM|cutaneous and mucosal venous malformation|mucocutaneous venous malformations|Vmcm1|VENOUS malformations, multiple cutaneous and mucosal|VENOUS malformations, multiple cutaneous and mucosal; VMCM			OMIM:600195	DOID:0050792	Orphanet:2451	False	True	True	True
MONDO:0018607	combined hamartoma of the retina and retinal pigment epithelium	combined hamartoma of the retina and RPE|CHR-RPE					Orphanet:440727	False	True	True	True
MONDO:0004272	urinary bladder tuberculosis	tuberculous cystitis|tuberculosis of bladder, unspecified examination|bladder tuberculous|urinary bladder tuberculosis|tuberculosis of bladder|bladder tuberculosis				DOID:754		False	True	True	True
MONDO:0009781	Onychotrichodysplasia and neutropenia	onycho-tricho-dysplasia-neutropenia syndrome|Onychotrichodysplasia and neutropenia	GARD:0010161		OMIM:258360		Orphanet:2739	True	False	True	True
MONDO:0007471	Doyne honeycomb retinal dystrophy	Doyne honeycomb degeneration of retina|Malattia leventinese|dominant radial drusen|DHRD|dominant drusen|Doyne honeycomb retinal dystrophy; DHRD|drusen, radial, autosomal dominant|DHD|familial drusen|Doyne honeycomb retinal dystrophy	GARD:0001912		OMIM:126600	DOID:0060745	Orphanet:75376	True	True	True	True
MONDO:0013457	Leber congenital amaurosis 15	Leber congenital amaurosis type 15|retinitis pigmentosa, juvenile, Tulp1-related|LCA15|Leber congenital amaurosis caused by mutation in TULP1|TULP1 Leber congenital amaurosis|Leber congenital amaurosis 15|Leber congenital amaurosis 15; LCA15	GARD:0010884		OMIM:613843	DOID:0110189		True	True	True	True
MONDO:0015843	uterine hypoplasia						Orphanet:180139	False	True	True	True
MONDO:0018568	COG2-CDG	COG2-related congenital disorder of glycosylation					Orphanet:435934	False	True	True	True
MONDO:0009859	PHAVER syndrome	PHAVER syndrome|Powell-Chandra-Saal syndrome|pterygia heart defects autosomal recessive inheritance vertebral defects Ear anomalies and radial defects	GARD:0004465		OMIM:261575		Orphanet:2876	True	True	True	True
MONDO:0008501	Sturge-Weber syndrome	Sturge-Weber syndrome|Sturge-Weber-Dimitri syndrome|meningeal capillary angiomatosis|SWS|Encephalotrigeminal syndrome|Sturge-Weber disease|Encephalofacial angiomatosis|SWS type III - isolated leptomeningeal angiomas|Sturge Weber syndrome|STURGE-WEBER syndrome; SWS|SWS type II - Facial angioma alone, no CNS involvement|fourth phacomatosis|Encephalotrigeminal angiomatosis|SWS type I - Facial and leptomeningeal angiomas|Sturge-Weber-Krabbe syndrome|Sturge-Weber-Krabbe angiomatosis|leptomeningeal angiomatosis	GARD:0007706	NCIT:C3391	OMIM:185300		Orphanet:3205	True	True	True	True
MONDO:0022404	retinal ciliopathy due to mutation in usher gene						Orphanet:156177	False	True	True	True
MONDO:0009456	Immunoerythromyeloid hypoplasia	Immunoerythromyeloid hypoplasia			OMIM:242880			False	True	True	True
MONDO:0010995	Charcot-Marie-Tooth disease type 1C	Charcot-Marie-Tooth neuropathy, type 1C|HMSN IC|CMT slow nerve conduction type C|neuropathy, hereditary motor and sensory, type 1C|HMSN 1C|CMT 1C|Charcot Marie Tooth disease type 1C|CMT, slow nerve conduction type C|Charcot-Marie-Tooth neuropathy type 1C|Charcot-Marie-Tooth disease, demyelinating, type 1C; CMT1C|neuropathy hereditary motor and sensory type 1C|HMSN1C|Charcot-Marie-Tooth disease type 1 caused by mutation in LITAF|CMT1C|Charcot-Marie-Tooth disease, demyelinating, type 1C|LITAF Charcot-Marie-Tooth disease type 1	GARD:0001247		OMIM:601098	DOID:0110151	Orphanet:101083	True	True	True	True
MONDO:0020007	absence of the pulmonary artery						Orphanet:980	False	True	True	True
MONDO:0018423	autosomal recessive spastic paraplegia type 71	SPG71					Orphanet:401840	False	True	True	True
MONDO:0011372	microcephaly with simplified gyral pattern	microcephaly with simplified gyral pattern			OMIM:603802			False	True	True	True
MONDO:0019480	Langerhans cell sarcoma	sarcoma of Langerhans cell|LCS|Langerhans cell sarcoma|malignant Langerhans cell sarcoma	GARD:0010491	NCIT:C6921		DOID:7146	Orphanet:86897	True	True	True	True
MONDO:0016460	polyvalvular heart disease syndrome	PHD syndrome					Orphanet:228410	False	True	True	True
MONDO:0023176	formaldehyde poisoning	Formalin intoxication|formaldehyde exposure|formaldehyde toxicity|Formalin toxicity	GARD:0002361					True	True	True	True
MONDO:0033047	Perrault syndrome 6	Perrault syndrome 6; PRLTS6|PRLTS6			OMIM:617565	DOID:0080256		False	True	True	True
MONDO:0011816	lathosterolosis	Sc5D deficiency|sterol C5-desaturase deficiency|lathosterolosis	GARD:0009711		OMIM:607330		Orphanet:46059	True	False	True	True
MONDO:0008457	spinocerebellar ataxia type 6	spinocerebellar ataxia type 6|spinocerebellar ataxia 6; SCA6|SCA6|CACNA1A autosomal dominant cerebellar ataxia type III|spinocerebellar ataxia 6|autosomal dominant cerebellar ataxia type III caused by mutation in CACNA1A	GARD:0010351	NCIT:C142838	OMIM:183086	DOID:0050956	Orphanet:98758	True	True	True	True
MONDO:0011055	distal monosomy 10p	DiGeorge syndrome/velocardiofacial syndrome Complex type 2|10p deletion|monosomy 10p|partial monosomy 10p|DiGeorge syndrome type 2|telomeric deletion 10p|10p monosomy|10p13-p14 Deletion syndrome|distal 10p deletion|Dgs2|chromosome 10p deletion|distal monosomy type 10p|DiGeorge syndrome/velocardiofacial syndrome complex 2|monosomy 10pter|deletion 10p	GARD:0001323	NCIT:C130982	OMIM:601362		Orphanet:1580	False	True	True	True
MONDO:0007802	hypospadias 3, autosomal	HYSP3|hypospadias 3, autosomal|hypospadias 3, autosomal; HYSP3			OMIM:146450			False	True	True	True
MONDO:0002756	solitary plasmacytoma of chest wall	chest wall solitary plasmacytoma|plasmacytoma of chest wall|solitary plasmacytoma of the chest wall|solitary plasmacytoma of chest wall|chest wall plasmacytoma		NCIT:C6711		DOID:3723		False	True	True	True
MONDO:0003745	choroid spindle cell melanoma	spindle cell melanoma of the choroid|optic choroid spindle cell melanoma|spindle cell melanoma of choroid|spindle cell melanoma of optic choroid		NCIT:C6099		DOID:6041		False	True	True	True
MONDO:0043156	nephrotic syndrome ocular anomalies	familial infantile nephrotic syndrome with ocular abnormalities|Glastre Cochat Bouvier syndrome	GARD:0003945					True	False	True	True
MONDO:0007422	keratoderma hereditarium mutilans	mutilating keratoderma of Vohwinkel|PPK mutilans and deafness|keratoderma hereditarium mutilans|mutilating keratoderma plus deafness|Vohwinkel syndrome; VOWNKL|KHM|Vohwinkel syndrome|VOWNKL|mutilating keratoderma|deafness, congenital, with KERATOPACHYDERMIA and constrictions of fingers and toes	GARD:0003092		OMIM:124500		Orphanet:494	False	True	True	True
MONDO:0003384	uterine ligament clear cell adenocarcinoma	uterine ligament clear cell adenocarcinoma		NCIT:C40139		DOID:5302		False	True	True	True
MONDO:0022765	chronic demyelinizing neuropathy with IgM monoclonal		GARD:0001352					True	False	True	True
MONDO:0008034	muscular dystrophy, pseudohypertrophic, with Internalized capillaries	muscular dystrophy, pseudohypertrophic, with Internalized capillaries			OMIM:159050			False	True	True	True
MONDO:0017628	myospherulosis	subcutaneous spherulocystic disease|spherulocytosis					Orphanet:306553	False	True	True	True
MONDO:0042498	Ruzicka-Goerz-Anton syndrome	ichthyosis congenita, neurosensory deafness, oligophrenia, dental aplasia, brachydactyly, clinodactyly, accessory cervical ribs and thyroid carcinoma|ichthyosis deafness mental retardation skeletal anomalies|Ruzicka Goerz Anton syndrome	GARD:0000210					True	True	True	True
MONDO:0013102	BCC3	BCC3|basal cell carcinoma, susceptibility to, 3|basal cell carcinoma, susceptibility to, 3; BCC3			OMIM:613059			False	True	True	True
MONDO:0007571	primary erythermalgia	PERYTHM|erythromelalgia, primary|erythromelalgia, familial|Mitchell disease (formerly)|erythermalgia, primary|primary erythromelalgia|neuropathy, small Fiber	GARD:0006377	NCIT:C125383	OMIM:133020		Orphanet:90026	False	True	True	True
MONDO:0007404	Cri-du-chat syndrome	deletion 5p|monosomy 5p|chromosome 5p- syndrome|5p minus syndrome|5p partial monosomy syndrome|chromosome 5p deletion syndrome|5p deletion syndrome|chromosome 5P deletion syndrome|Cat-Cry syndrome|Cri-du-chat syndrome|monosomy type 5p|5p- syndrome|chromosome 5 short arm deletion syndrome|Cri du chat syndrome|Cat Cry syndrome	GARD:0006213	NCIT:C34518	OMIM:123450	DOID:12580	Orphanet:281	False	True	True	True
MONDO:0044709	cochleovestibular dysplasia						Orphanet:502305	False	True	True	True
MONDO:0013083	neuroblastoma, susceptibility to, 3	neuroblastoma, susceptibility to, type 3|susceptibility to neuroblastoma 3|ALK neuroblastoma|neuroblastoma, susceptibility to, 3; NBLST3|neuroblastoma, susceptibility to, 3|NBLST3|neuroblastoma caused by mutation in ALK			OMIM:613014			False	True	True	True
MONDO:0018160	hereditary retinoblastoma	familial retinoblastoma|hereditary retinoblastoma		NCIT:C8495		DOID:4648	Orphanet:357027	False	True	True	True
MONDO:0014308	familial temporal lobe epilepsy 6	epilepsy, familial temporal lobe, 6|epilepsy, familial temporal lobe, 6; ETL6|familial temporal lobe epilepsy type 6|ETL6			OMIM:615697	DOID:0060749		False	True	True	True
MONDO:0023540	Kashani-Strom-Utley syndrome	pulmonary aortic stenosis obstructive uropathy|Kashani Strom Utley syndrome|hypoplastic pulmonary arteries and aorta with obstructive uropathy	GARD:0000191				Orphanet:1137	True	False	True	True
MONDO:0008597	trichorhinophalangeal syndrome, type III	trichorhinophalangeal syndrome type 3|trichorhinophalangeal syndrome, type III; TRPS3|trichorhinophalangeal syndrome, type 3|Sugio-Kajii syndrome|TRPS 3|TRPS3	GARD:0007802		OMIM:190351			False	True	True	True
MONDO:0011389	autosomal dominant nonsyndromic deafness 16	autosomal dominant nonsyndromic deafness type 16|DFNA16|autosomal dominant deafness 16|deafness, autosomal dominant 16; DFNA16|deafness, autosomal dominant 16			OMIM:603964	DOID:0110547		False	True	True	True
MONDO:0014859	epileptic encephalopathy, early infantile, 37	early infantile epileptic encephalopathy caused by mutation in FRRS1L|epileptic encephalopathy, early infantile, type 37|epileptic encephalopathy, early infantile, 37; EIEE37|epileptic encephalopathy, early infantile, 37|EIEE37|FRRS1L early infantile epileptic encephalopathy			OMIM:616981			False	True	True	True
MONDO:0014351	pontocerebellar hypoplasia type 9	pontocerebellar hypoplasia, type 9|pontocerebellar hypoplasia, type 9; PCH9|non-syndromic pontocerebellar hypoplasia caused by mutation in AMPD2|AMPD2 non-syndromic pontocerebellar hypoplasia|PCH9			OMIM:615809	DOID:0060278	Orphanet:369920	False	True	True	True
MONDO:0011502	Wolfram syndrome 2	Wolfram syndrome 2|CISD2 Wolfram syndrome|Wolfram syndrome type 2|WFS2|WOLFRAM syndrome 2; WFS2|Wolfram syndrome caused by mutation in CISD2			OMIM:604928	DOID:0110630		False	True	True	True
MONDO:0007287	cataract 41	cataract 41; CTRCT41|congenital nuclear type cataract 41|cataract 41|CTRCT41|WFS1 early-onset non-syndromic cataract|early-onset non-syndromic cataract caused by mutation in WFS1|cataract 41, congenital nuclear type|cataract type 41			OMIM:116400	DOID:0110241		False	True	True	True
MONDO:0012390	arthrogryposis multiplex with deafness, inguinal hernias, and early death	arthrogryposis multiplex with deafness, inguinal hernias, and early death	GARD:0009946		OMIM:610001			True	False	True	True
MONDO:0043114	Landy-Donnai syndrome	hydrops, ectrodactyly, syndactyly, duplication of the great toes	GARD:0003172					True	False	True	True
MONDO:0018816	isolated neonatal sclerosing cholangitis	sclerosing cholangitis, neonatal|sclerosing cholangitis, neonatal; NSC|NSC			OMIM:617394		Orphanet:480556	False	True	True	True
MONDO:0010800	Wolfram syndrome, mitochondrial form	Didmoad syndrome, mitochondrial form|diabetes insipidus and mellitus with optic atrophy and deafness, mitochondrial form|Wolfram syndrome, mitochondrial form			OMIM:598500			False	True	True	True
MONDO:0011758	Hurler syndrome	mucopolysaccharidosis type IH|mucopolysaccharidosis type 1H|MPS1H|Hurler syndrome|Hurler disease|MPS1-H|MPSIH|mucopolysaccharidosis IH|MPS I H	GARD:0012559	NCIT:C61261	OMIM:607014		Orphanet:93473	False	True	True	True
MONDO:0014932	orofaciodigital syndrome XV	oral-Facial-digital syndrome, type 15|orofaciodigital syndrome type XV|orofaciodigital syndrome 15|orofaciodigital syndrome XV; OFD15|orofaciodigital syndrome XV|OFD15|Ofds 15			OMIM:617127			False	True	True	True
MONDO:0020434	atrial septal defect, ostium secundum type	osASD|ASD ostium secundum type|ASD, ostium secundum type|ostium secundum atrial septal defect|ostium secundum ASD	GARD:0005865				Orphanet:99103	False	True	True	True
MONDO:0010475	X-linked central congenital hypothyroidism with late-onset testicular enlargement	hypothyroidism Central and testicular enlargement|X-linked central congenital hypothyroidism with late-onset macroorchidism|IGSF1 deficiency syndrome|CHTE|hypothyroidism, central, and testicular enlargement; CHTE|hypothyroidism, central, and testicular enlargement|central hypothyroidism and testicular enlargement|X-linked central congenital hypothyroidism with late-onset testicular enlargement|Immunoglobulin superfamily member 1 deficiency syndrome		NCIT:C130989	OMIM:300888	DOID:0111140	Orphanet:329235	False	True	True	True
MONDO:0008927	colobomatous optic disc-macular atrophy-chorioretinopathy syndrome	ODRMD|optic DISC anomalies with retinal and/or macular dystrophy; ODRMD|optic DISC anomalies with retinal and/or macular dystrophy			OMIM:212550		Orphanet:435930	False	True	True	True
MONDO:0011318	Tonoki syndrome	Tonoki syndrome|short stature, brachydactyly, nail dysplasia and mental retardation	GARD:0010219		OMIM:603396			True	False	True	True
MONDO:0009716	Richieri Costa-da Silva syndrome	myotonia-intellectual disability-skeletal anomalies syndrome|myotonia with skeletal abnormalities and mental retardation|Richieri Costa Da Silva syndrome	GARD:0004709		OMIM:255710		Orphanet:3101	True	True	True	True
MONDO:0013938	peroxisome biogenesis disorder 7A (Zellweger)	peroxisome biogenesis disorder 7A (Zellweger)|PBD7A|peroxisome biogenesis disorder, complementation group A|peroxisome biogenesis disorder 7A (Zellweger); PBD7A|peroxisome biogenesis disorder, complementation group 8			OMIM:614872			False	True	True	True
MONDO:0009010	aortic arch interruption		GARD:0000740				Orphanet:2299	True	True	True	True
MONDO:0011103	autosomal dominant nonsyndromic deafness 3A	autosomal dominant nonsyndromic deafness type 3A|autosomal dominant nonsyndromic deafness caused by mutation in GJB2|deafness, autosomal dominant 3A|deafness, autosomal dominant type 3A|DFNA3|deafness, autosomal dominant nonsyndromic sensorineural 3|deafness, autosomal dominant 3A; DFNA3A|GJB2 autosomal dominant nonsyndromic deafness|DFNA3A|autosomal dominant deafness 3A|neurosensory nonsyndromic dominant deafness 1|NSRD1	GARD:0009933		OMIM:601544	DOID:0110564		False	True	True	True
